full_address,house_number,house_number_suffix,street_predirection,street_name,street_type,address_postdirection,city,state,zipcode,latitude,longitude,precinct_portion_id
568 BECKLEE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
206 E CHERRY ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
480 N HARMONY DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
240 W SUMMIT ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
28 SUNNYDALE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
301 STEARNS AVE,,,,,,,DESHLER,OH,43516,,,35-P-AAL
414 PITTSBURG AVE,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
203 SYCAMORE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
211 S DAMASCUS ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
235 CLEVELAND ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
653 APPIAN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
3701 WOODLAWN ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
324 W MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
848 1/2 N SCOTT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
310 N GREENLER ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
415 MAIN ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
1318 WOODLAWN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
110 FIFTH ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
803 FIRST ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
411 FILMORE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
6 PARK CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
220 HUBBARD ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
617 JEFFERSON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
1251 DODD ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
541 HIGH ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
914 WALNUT ST,,,,,,,NEW BAVARIA,OH,43548,,,35-P-ABC
1005 WESTMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
404 OAK ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
104 W NORTH ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
424 W ELM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
479 INDEPENDENCE CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
410 E BARTLOW ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
102 E YOUNG ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
212 PONTIOUS PL,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
813 N SCOTT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
325 S EAST ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
612 N SCOTT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
158 E MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
155 GLENBROOK CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
329 APPIAN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
310 CAREY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
445 S WILHELM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
50 SUNNYDALE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
210 SYCAMORE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
683 RAILROAD ST,,,,,,,NEW BAVARIA,OH,43548,,,35-P-ABC
1225 DETROIT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
320 THIRD ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
321 KAUFMAN ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
403 N WILHELM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
1339 LYNNE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
123 E PLUM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
240 MAUMEE LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
328 S KEYSER ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
204 N PLEASANTVIEW DR,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
1006 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
57 SUNNYDALE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
545 W CROSS ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
930 DAGGETT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
344 W CLINTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
130 HUBBARD ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
970 FOX BRIDGE RD,,,,,,,NAPOLEON,OH,43545,,,35-P-AAQ
1544 WOODLAWN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
605 S PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
245 N EAST ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
108 1/2 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
346 CAREY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
530 RANDOLPH ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
223 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAY
1106 OAKWOOD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
570 ROHM DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
240 NORTHCREST CIR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1145 WESTCHESTER AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
644 W RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1410 SEDWARD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
820 SHEFFIELD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
1260 W RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
523 N PARK ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
5 SUTHERLAND AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1212 OAKWOOD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
414 BROWNELL ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
610 E WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
329 DOUGLAS DR,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAT
555 W MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
410 CAMBRIDGE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1050 N PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
16600 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-ABB
1050 WESTCHESTER AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
476 FISHER ST,,,,,,,NAPOLEON,OH,43545,,,35-P-ABB
401 N EAST ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1465 WILLIAMSBURG DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
920 KENILWORTH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
525 ORWIG AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
602 S PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1020 N SHEFFIELD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
337 E MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
601 EAST ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
423 W MAPLE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1095 DODD ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
123 W ELM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
714 DAGGETT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1445 WILLIAMSBURG DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
105 WALNUT ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
401 N VINE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
735 CATHERINE DR,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-ABF
102 VINE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAO
350 MARION ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
826 W RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
412 N LIND ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
637 MAIN ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
131 W ELM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
233 THOMAS AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1130 SYCAMORE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
11 SUTHERLAND AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
612 BRIARHEATH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
281 PATRICIA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1095 CLAIRMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
432 S SQUIRE ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
1071 WILLARD ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
108 E CHERRY ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
219 N UPTON ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
175 DEROME DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
216 MAUMEE LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
917 N PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
378 INDEPENDENCE CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
24 SUTHERLAND AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
849 WOODLAWN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
5992 US HIGHWAY 6,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
745 HALEY ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
140 N FIRST ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
825 LYNNE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
393 INDEPENDENCE CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
107 W HIGH ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAO
300 COLDWATER RD,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
304 RANDOLPH ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
340 S FIRST ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
1036 S PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
525 COWEN ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
210 HUBBARD ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
825 W MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
546 W MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
120 W BARNES AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
2092 US HIGHWAY 6,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
690 FAUVER ST,,,,,,,RIDGEVILLE CORNERS,OH,43555,,,35-P-ABE
845 N SCOTT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
340 CHURCH ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
840 CLAIRMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
160 MAIN ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
322 N GREENLER ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
615 S EAST ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
207 FOREST ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAO
1359 LYNNE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1465 OHIO ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
744 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
875 DAGGETT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
201 N PARK ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
109 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
814 PARK ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1106 W RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
40 DUQUESNE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
230 APPIAN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
755 W MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
101 DRY CREEK CT,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
956 WALNUT ST,,,,,,,NEW BAVARIA,OH,43548,,,35-P-ABC
107 E WABASH ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
654 W RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
608 N ASH ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
6 MEADOWLARK LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
220 WASHINGTON ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
320 SOUTH ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
909 DAGGETT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
743 WELSTED ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
325 N HARMONY DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
620 STOUT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
509 W CLINTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
331 N PARK ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
434 S PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
345 COLDWATER RD,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
2402 KENJAMES CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
980 N HARMONY DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
965 MELODY LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
130 DEROME DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1098 DODD ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
645 BUCKEYE LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
335 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1005 E RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
216 S THERESE ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
1146 KENILWORTH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
530 E MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
130 N KEYSER ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
485 BUCKEYE LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
880 WALNUT ST,,,,,,,NEW BAVARIA,OH,43548,,,35-P-ABC
254 YEAGER ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
725 CRIPPLE CREEK CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
139 S LIND ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
204 RANDOLPH ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
2246 N SCOTT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1135 OAKWOOD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
332 N KEYSER ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
203 CHERRY ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
270 ORCHARD LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
102 MAIN ST,,,,,,,MALINTA,OH,43535,,,35-P-AAY
402 WISTERIA LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
75 LAFAYETTE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
320 COWEN ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
742 STRONG ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
113 E BARNES AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
241 HAMILTON ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
212 S WASHINGTON ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
101 HURST DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
207 S KEYSER ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
900 HALEY AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
321 BROWNELL ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
733 S PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
210 MEEKISON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
347 E MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
70 JOLIETTE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
344 UNION ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
179 DEROME DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
415 BELTON ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
413 APPIAN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
906 W GRACEWAY DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
544 HIGH ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
340 COLDWATER RD,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
408 WISTERIA LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1455 OAKDALE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
715 EAST ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
224 CAREY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
1227 RYE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
315 KAUFMAN ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
10 VINCENNES DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
1115 WILLARD ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
535 W MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
245 MAUMEE LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
324 W MULBERRY ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
103 CEDARBROOK AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
218 N TURKEYFOOT AVE,,,,,,,MALINTA,OH,43535,,,35-P-AAY
314 W WALNUT ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
55 VINCENNES DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
621 W CLINTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1075 KENILWORTH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
608 EUCLID AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
514 WAYNE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
202 W MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
535 S FIRST ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
7843 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-AAQ
1146 CHELSEA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
526 VINE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
109 KLINE AVE,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
426 W CLINTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
226 KOLBE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
316 S THERESE ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
309 N SQUIRE ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
424 N VINE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
330 BRIARCLIFF DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
416 E MAPLE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
217 E PLUM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
235 COWEN ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
760 HALEY ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
70 LEMANS DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
315 BRIARCLIFF DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
255 WOODLAWN ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
112 W NORTH ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
414 ROHRS ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
237 THOMAS AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
387 INDEPENDENCE CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1313 LAGRANGE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
865 WESTMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
252 PATRICIA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
208 N HENRY ST,,,,,,,MALINTA,OH,43535,,,35-P-AAY
435 ENGLISH ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
915 W MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
818 W RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
227 S TURKEYFOOT AVE,,,,,,,MALINTA,OH,43535,,,35-P-AAY
539 MARION ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
968 E RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
535 W SUMMIT ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
610 FOURTH ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
205 BLAINE ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
206 W BARNES AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
9209 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-AAQ
322 BROWNELL ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1155 KENILWORTH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1129 HURST DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
840 WESTMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
135 HUBBARD ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
356 RANDOLPH ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
1010 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
744 W CLINTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
408 FAIR ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
280 PATRICIA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1040 S PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1353 RICHMAR LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
323 E CLINTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
412 E MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
329 CLEVELAND ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
849 HOBSON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
1125 SYCAMORE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
407 N UPTON ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
409 N BRAYER ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
956 CLAIRMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
642 BRIARHEATH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
610 ARDEN CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
419 RAYMOND ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1432 OHIO ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
16 MEADOWLARK LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
119 PONTIOUS PL,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
822 E GRACEWAY DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1016 W PATRIOT DR,,,,,,,DESHLER,OH,43516,,,35-P-AAL
425 HUBBARD ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
727 CHICAGO AVE,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
130 GLENWOOD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
630 PARK ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
408 S PINE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1520 WILLIAMSBURG DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
1026 1/2 N PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
141 E ELM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
635 SECOND ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
640 W MAPLE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
601 N PARK ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
408 N KEYSER ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
108 HIGH ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
241 N VINE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
632 W RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
230 RANDOLPH ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
165 WAYNE PARK DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
625 BUCKEYE LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
935 WESTCHESTER AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
672 CHERRY ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-ABF
217 E HIGH ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAO
1 PONTIOUS PL,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
131 W MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
110 HURST DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
334 E MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
828 1/2 OAKWOOD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
955 CLAIRMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
374 INDEPENDENCE CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
330 W CLINTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
837 N SCOTT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
19461 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-ABE
